canonical_purchase_id,purchase_number,title,customer_name,customer_inn,customer_kpp,customer_ogrn,relation_to_sber,publication_date,end_date,amount_rub,currency,status,procedure_type,law_or_section,platform_section,region,primary_source,source_count,source_systems,primary_url,sberbank_ast_url,eis_url,link_quality,year,month
purchase:24631639,24631639,Кресло-мешок в ткани велюр,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,773601001,1027700132195,parent,2025-07-14,2025-07-21,22750.20,RUB,Завершено,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/8092519e-c1e9-40a5-8e10-220d4b4dafb3,https://sberb2b.ru/request/supplier/preview/8092519e-c1e9-40a5-8e10-220d4b4dafb3,,single_source,2025,2025-07
purchase:127115094,127115094,Мебель для рекреационных зон,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,773601001,1027700132195,parent,2025-07-10,2025-07-13,388500.00,RUB,Завершено,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/2ad4bcac-23e9-404e-8eb4-2a843dfaef62,https://sberb2b.ru/request/supplier/preview/2ad4bcac-23e9-404e-8eb4-2a843dfaef62,,single_source,2025,2025-07
purchase:75248139,75248139,Мебель для рекреационных зон,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,773601001,1027700132195,parent,2025-07-09,2025-07-12,388500.00,RUB,Отменено,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/5f814395-fd83-41de-b062-fbecb657e639,https://sberb2b.ru/request/supplier/preview/5f814395-fd83-41de-b062-fbecb657e639,,single_source,2025,2025-07
purchase:131199457,131199457,Закупка инструментов,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,773601001,1027700132195,parent,2025-07-09,2025-07-12,154128.00,RUB,Завершено,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/3c874ed9-e9fa-44bf-8f5d-24f0edce1726,https://sberb2b.ru/request/supplier/preview/3c874ed9-e9fa-44bf-8f5d-24f0edce1726,,single_source,2025,2025-07
purchase:93118603,93118603,Напольный мольберт,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,773601001,1027700132195,parent,2025-07-04,2025-07-07,15500.00,RUB,Завершено,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/e3fa6316-d17f-42a3-8904-092f94951cc4,https://sberb2b.ru/request/supplier/preview/e3fa6316-d17f-42a3-8904-092f94951cc4,,single_source,2025,2025-07
purchase:81215614,81215614,Напольный мольберт,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,773601001,1027700132195,parent,2025-07-04,2025-07-04,15500.00,RUB,Отменено,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/5a58fa2e-ccff-4eda-b501-87477a1c55f3,https://sberb2b.ru/request/supplier/preview/5a58fa2e-ccff-4eda-b501-87477a1c55f3,,single_source,2025,2025-07
purchase:73355679,73355679,Товарно-материальные ценности,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,773601001,1027700132195,parent,2025-07-01,2025-07-01,136586.00,RUB,Отменено,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/5e001e55-a03c-442f-b1ff-dc63d4a198d4,https://sberb2b.ru/request/supplier/preview/5e001e55-a03c-442f-b1ff-dc63d4a198d4,,single_source,2025,2025-07
purchase:1895000000824000001,1895000000824000001,Оказание аудиторских услуг ПАО Сбербанк,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,773601001,1027700132195,parent,2024-12-04,2025-01-14,,RUB,Завершено,Открытый конкурс в электронной форме (ч. 19 ст. 48 44-ФЗ),223-ФЗ,Госзакупки по 44-ФЗ,Москва,Sberbank-AST,2,Sberbank-AST|EIS,https://www.sberbank-ast.ru/OK/purchaseview.aspx?id=10184329,https://www.sberbank-ast.ru/OK/purchaseview.aspx?id=10184329,https://zakupki.gov.ru/epz/order/notice/ok20/view/common-info.html?regNumber=1895000000824000001,exact_purchase_number,2024,2024-12
purchase:34827360,34827360,Поставка сетевого фильтра Power Cube SPG6-B-3M Black,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК-АВТОМАТИЗИРОВАННАЯ СИСТЕМА ТОРГОВ""",7707308480,770401001,1027707000441,subsidiary_or_affiliate,2025-12-25,2026-01-16,25000.00,RUB,Завершено,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/62e751db-12e0-44ea-8bac-e4ca9a31d736,https://sberb2b.ru/request/supplier/preview/62e751db-12e0-44ea-8bac-e4ca9a31d736,,single_source,2025,2025-12
purchase:126654667,126654667,Приобретение ноутбука Lenovo V15 G4,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК-АВТОМАТИЗИРОВАННАЯ СИСТЕМА ТОРГОВ""",7707308480,770401001,1027707000441,subsidiary_or_affiliate,2025-12-17,2025-12-19,60000.00,RUB,Отменено,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/b15575db-8c40-4298-b0b3-def4cfa265bb,https://sberb2b.ru/request/supplier/preview/b15575db-8c40-4298-b0b3-def4cfa265bb,,single_source,2025,2025-12
purchase:102395652,102395652,Приобретение ноутбука Lenovo V15 G4,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК-АВТОМАТИЗИРОВАННАЯ СИСТЕМА ТОРГОВ""",7707308480,770401001,1027707000441,subsidiary_or_affiliate,2025-12-15,2025-12-17,60000.00,RUB,Завершено,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/ef52bc50-6c23-46c7-a2ad-977054a8325a,https://sberb2b.ru/request/supplier/preview/ef52bc50-6c23-46c7-a2ad-977054a8325a,,single_source,2025,2025-12
purchase:115938226,115938226,Приобретение периферийного оборудования,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК-АВТОМАТИЗИРОВАННАЯ СИСТЕМА ТОРГОВ""",7707308480,770401001,1027707000441,subsidiary_or_affiliate,2025-11-21,2025-11-28,65000.00,RUB,Завершено,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/c7de452f-cde4-44b4-8e5a-c17ac53bf7de,https://sberb2b.ru/request/supplier/preview/c7de452f-cde4-44b4-8e5a-c17ac53bf7de,,single_source,2025,2025-11
purchase:SBR028-2510290014.1,SBR028-2510290014.1,"Анализ рынка в электронной форме на оказание услуг по правовому сопровождению и консалтингу при закупке товаров, работ и услуг для нужд АО «Сбербанк КИБ»","АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК КИБ""",7710048970,773601001,1027739007768,subsidiary_or_affiliate,2025-10-29,2025-11-14,,RUB,Определение победителя,Процедура обоснования начальной максимальной цены (без ЭП),Торги коммерческих заказчиков,Торги коммерческих заказчиков,Москва,Sberbank-AST,1,Sberbank-AST,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/21/0/0/3523539,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/21/0/0/3523539,,single_source,2025,2025-10
purchase:62042036,62042036,"Мониторы AOC 24"" 24B3QA2 2 шт.","АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК-АВТОМАТИЗИРОВАННАЯ СИСТЕМА ТОРГОВ""",7707308480,770401001,1027707000441,subsidiary_or_affiliate,2025-10-21,2025-10-27,22000.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/87e44817-163c-4f56-94a0-25801dc08a3a,https://sberb2b.ru/request/supplier/preview/87e44817-163c-4f56-94a0-25801dc08a3a,,single_source,2025,2025-10
purchase:39016690,39016690,СРОЧНО! Поставка жестких дисков,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК-АВТОМАТИЗИРОВАННАЯ СИСТЕМА ТОРГОВ""",7707308480,770401001,1027707000441,subsidiary_or_affiliate,2025-10-20,2025-10-20,30000.00,RUB,Завершено,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/20c43188-a722-414c-aadf-a3a1953012dc,https://sberb2b.ru/request/supplier/preview/20c43188-a722-414c-aadf-a3a1953012dc,,single_source,2025,2025-10
purchase:30384245,30384245,Магнитно-маркерная доска 240х120 см,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК-АВТОМАТИЗИРОВАННАЯ СИСТЕМА ТОРГОВ""",7707308480,770401001,1027707000441,subsidiary_or_affiliate,2025-10-16,2025-10-22,10000.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/4443db6e-3582-4bfb-bcfd-ab524ac5bcb8,https://sberb2b.ru/request/supplier/preview/4443db6e-3582-4bfb-bcfd-ab524ac5bcb8,,single_source,2025,2025-10
purchase:21131580,21131580,Поставка туалетной бумаги и бумажных полотенец для офиса,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК-АВТОМАТИЗИРОВАННАЯ СИСТЕМА ТОРГОВ""",7707308480,770401001,1027707000441,subsidiary_or_affiliate,2025-10-14,2025-10-15,95700.00,RUB,Завершено,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/748b956d-e691-4442-b143-9d4adac1dbfb,https://sberb2b.ru/request/supplier/preview/748b956d-e691-4442-b143-9d4adac1dbfb,,single_source,2025,2025-10
purchase:SBR028-2510130019.1,SBR028-2510130019.1,"Проведение открытого запроса предложений на оказание услуг по организации работы участков кофе-леди, хозяйки кухонь для нужд АО «Сбербанк КИБ»","АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК КИБ""",7710048970,773601001,1027739007768,subsidiary_or_affiliate,2025-10-13,2025-10-29,6000000.00,RUB,Завершено,"Запрос предложений (закупка, без ЭП)",Торги коммерческих заказчиков,Торги коммерческих заказчиков,Москва,Sberbank-AST,1,Sberbank-AST,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/632/0/0/3482717,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/632/0/0/3482717,,single_source,2025,2025-10
purchase:76898671,76898671,СРОЧНО! Покупка телевизора Samsung QE43Q8FAAUXRU 4K Ultra HD,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК-АВТОМАТИЗИРОВАННАЯ СИСТЕМА ТОРГОВ""",7707308480,770401001,1027707000441,subsidiary_or_affiliate,2025-10-07,2025-10-09,0.00,RUB,Завершено,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/4518fea4-543e-4d9a-afd2-176d96cf0066,https://sberb2b.ru/request/supplier/preview/4518fea4-543e-4d9a-afd2-176d96cf0066,,single_source,2025,2025-10
purchase:SBR028-2509190035.1,SBR028-2509190035.1,Проведение процедуры обоснования начальной максимальной цены договора на выполнение работ по разработке/модификации ПО,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК КИБ""",7710048970,773601001,1027739007768,subsidiary_or_affiliate,2025-09-19,2025-10-03,,RUB,Определение победителя,Процедура обоснования начальной максимальной цены (без ЭП),Торги коммерческих заказчиков,Торги коммерческих заказчиков,Москва,Sberbank-AST,1,Sberbank-AST,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/21/0/0/3422335,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/21/0/0/3422335,,single_source,2025,2025-09
purchase:SBR028-2507290045.1,SBR028-2507290045.1,"Проведения процедуры обоснования начальной максимальной цены на оказание услуг по организации работы участков кофе-леди, хозяйки кухонь для нужд АО «Сбербанк КИБ»","АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК КИБ""",7710048970,773601001,1027739007768,subsidiary_or_affiliate,2025-07-29,2025-08-04,,RUB,Завершено,Процедура обоснования начальной максимальной цены (без ЭП),Торги коммерческих заказчиков,Торги коммерческих заказчиков,Москва,Sberbank-AST,1,Sberbank-AST,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/21/0/0/3291310,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/21/0/0/3291310,,single_source,2025,2025-07
purchase:86062518,86062518,Выбор компании для поставки в офис товаров согласно ТЗ,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК-АВТОМАТИЗИРОВАННАЯ СИСТЕМА ТОРГОВ""",7707308480,770401001,1027707000441,subsidiary_or_affiliate,2025-06-18,2025-06-23,54802.50,RUB,Завершено,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/ac0e59a8-3658-4805-82bf-14d56c83ab04,https://sberb2b.ru/request/supplier/preview/ac0e59a8-3658-4805-82bf-14d56c83ab04,,single_source,2025,2025-06
purchase:35884292,35884292,Срочно! Поставка модулей оперативной памяти Samsung M393A4K40CB1-RC DDRIV 32Gb,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК-АВТОМАТИЗИРОВАННАЯ СИСТЕМА ТОРГОВ""",7707308480,770401001,1027707000441,subsidiary_or_affiliate,2025-05-07,2025-05-14,61400.00,RUB,Завершено,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/df9669ac-7346-47e9-ab68-36e5e2067566,https://sberb2b.ru/request/supplier/preview/df9669ac-7346-47e9-ab68-36e5e2067566,,single_source,2025,2025-05
purchase:93485350,93485350,Оказание услуг по аренде конференц-зала,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК-АВТОМАТИЗИРОВАННАЯ СИСТЕМА ТОРГОВ""",7707308480,770401001,1027707000441,subsidiary_or_affiliate,2025-04-03,2025-04-07,62500.00,RUB,Завершено,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/bedb64bf-de04-495c-8f81-a9cf6e526390,https://sberb2b.ru/request/supplier/preview/bedb64bf-de04-495c-8f81-a9cf6e526390,,single_source,2025,2025-04
